Rooms,Type,Price,Propertycount,Distance
3,h,,11364,5.3
2,h,1300000,11364,5.3
4,h,2000000,11364,5.3
4,h,1550000,11364,5.3
3,t,807500,11364,5.3
5,h,2800000,11364,5.3
1,u,330000,11364,5.3
3,h,1250000,11364,5.3
2,h,1015000,11364,5.3
2,h,,11364,5.3
3,h,1155000,11364,5.3
1,u,385000,11364,5.3
4,h,1350000,11364,5.3
3,h,1075000,902,16.7
4,h,,4973,15.4
3,h,945000,4973,15.4
3,u,870000,4973,15.4
2,h,1000000,2651,11.2
3,t,763000,2651,11.2
4,h,925000,2651,11.2
2,u,743000,3224,12.3
3,h,760000,3224,12.3
2,u,780000,2547,12.3
3,h,1382000,2547,12.3
4,h,1450000,3692,15.5
4,h,1450000,3578,11.4
3,h,1540000,3578,11.4
3,t,1060000,3578,11.4
3,h,840000,5087,21.5
2,u,500000,5087,21.5
2,u,520000,5087,21.5
2,t,500000,5087,21.5
3,t,770000,7485,8.5
4,t,,7485,8.5
4,h,625500,1490,23.8
4,h,712000,15542,14.7
4,h,769000,15542,14.7
3,t,,15542,14.7
2,u,520000,8648,3.5
2,u,720000,8648,3.5
2,h,900000,8648,3.5
3,h,1725000,8648,3.5
2,h,1400000,8648,3.5
3,h,1635000,8648,3.5
2,h,,8648,3.5
2,u,,8648,3.5
2,h,,8648,3.5
3,h,,7717,4.6
2,u,600000,7717,4.6
3,t,1463000,7717,4.6
3,h,,7717,4.6
2,h,,7717,4.6
2,u,530000,14577,8.4
3,h,1150000,14577,8.4
3,h,662000,14577,8.4
3,h,820000,14577,8.4
3,t,710000,14577,8.4
4,h,950000,14577,8.4
3,t,655000,21650,12
3,h,901000,21650,12
2,u,565000,21650,12
2,t,492500,21650,12
3,h,600000,21650,12
3,h,680000,21650,12
3,h,,21650,12
3,h,890000,21650,12
3,h,,21650,12
4,h,1190000,21650,12
3,h,855000,21650,12
4,h,785000,21650,12
3,h,865000,21650,12
5,h,1000000,21650,12
3,h,800000,21650,12
3,h,1400000,21650,12
1,u,400000,14949,2.4
2,h,,14949,2.4
3,h,1600000,14949,2.4
1,u,490000,14949,2.4
3,t,1600000,14949,2.4
3,h,1900000,14949,2.4
2,h,1520000,14949,2.4
2,t,1200000,14949,2.4
2,u,702000,14949,2.4
3,h,1720000,14949,2.4
2,h,,7785,19.9
4,h,,7785,19.9
4,h,,7785,19.9
4,h,999999,7785,19.9
3,h,630000,4407,21.3
5,h,1100000,3619,19.9
4,h,,3619,19.9
4,h,900000,3540,8.9
3,h,1100000,3540,8.9
3,h,850000,3540,8.9
5,h,1037000,11667,23.5
4,h,1050000,11667,23.5
4,h,535000,5833,20.6
3,h,426000,5833,20.6
3,h,,5833,20.6
4,t,1050000,4497,15.2
3,h,,4497,15.2
3,t,1560000,4497,15.2
2,u,730500,852,11
2,h,680000,2417,5.1
3,h,1225000,2417,5.1
2,u,490000,2417,5.1
2,h,1000000,2417,5.1
2,h,1050000,5943,1.9
2,h,1151000,5943,1.9
3,t,1800000,5943,1.9
2,t,817000,5943,1.9
2,u,500000,5943,1.9
4,h,658500,7969,20.5
2,u,487000,7969,20.5
2,u,666000,14887,2.7
3,u,1330000,14887,2.7
3,u,2175000,14887,2.7
2,u,617000,14887,2.7
1,u,451000,14887,2.7
2,h,1800000,14887,2.7
3,u,2300000,14887,2.7
3,u,760000,14887,2.7
1,u,495000,14887,2.7
1,u,380000,14887,2.7
2,u,648000,14887,2.7
2,u,567500,8400,0.7
1,u,440000,8400,0.7
3,h,881000,7412,20.8
4,u,917000,7412,20.8
3,h,670000,7412,20.8
2,u,592000,7412,20.8
3,h,,14042,14
3,u,,14042,14
3,h,645000,14042,14
3,h,549500,14042,14
3,h,897000,915,16.1
2,u,640000,13240,5
2,t,830000,13240,5
4,h,2680000,13240,5
2,h,1000000,13240,5
3,u,962500,13240,5
4,u,3610000,13240,5
1,u,617000,13240,5
2,h,1200000,13240,5
1,u,,13240,5
4,h,1625000,3284,8.2
3,h,810000,3284,8.2
4,h,,14092,31.7
3,h,505000,14092,31.7
3,h,657500,14092,31.7
4,h,610000,14092,31.7
3,h,778000,14092,31.7
5,h,675000,14092,31.7
4,h,605000,14092,31.7
4,h,600000,14092,31.7
3,h,840000,3755,10.5
5,h,710500,3755,10.5
3,h,770000,3755,10.5
3,h,,3755,10.5
3,h,,4217,10.5
3,h,,4217,10.5
3,h,736000,4217,10.5
4,h,895000,4217,10.5
4,h,,4217,10.5
3,h,,4217,10.5
2,h,,6763,10.5
3,h,555000,6763,10.5
4,t,585000,6763,10.5
3,h,1465000,5457,10.2
4,h,1910000,5457,10.2
2,u,985000,5457,10.2
2,u,800000,5457,10.2
3,h,2350000,5457,10.2
2,h,855000,5457,10.2
3,h,,5457,10.2
3,h,536250,10160,18.4
4,h,,10160,18.4
4,h,710000,4242,18
3,h,746000,5336,15.5
4,h,735000,5336,15.5
4,h,751000,5336,15.5
3,h,600000,5336,15.5
4,h,1385000,6202,15.5
5,h,,6202,15.5
4,h,910000,6202,15.5
4,t,,6202,15.5
4,h,1920000,6202,15.5
4,h,1515000,5420,12.4
4,h,1561000,5420,12.4
3,h,1250000,5420,12.4
3,h,700000,1690,27
3,h,582500,7955,15.3
3,h,720000,7955,15.3
2,u,650000,8870,7
2,u,540000,8870,7
4,h,1600000,8870,7
3,t,903000,8870,7
2,h,1150000,8870,7
3,h,3200000,7217,4.1
3,u,,7217,4.1
1,u,,7217,4.1
3,u,,7217,4.1
3,t,3155000,7217,4.1
2,u,475000,3296,12.9
4,h,1260000,4181,17.2
3,h,,4181,17.2
2,h,597500,4181,17.2
4,h,1202000,4280,17.2
4,h,880000,2698,8.9
4,h,915000,5424,14.7
2,u,,5424,14.7
4,h,920000,5424,14.7
4,h,1000000,7082,14.7
5,h,1180000,7082,14.7
5,h,1400000,7082,14.7
3,h,880000,2003,21.1
3,h,515000,16166,14.7
3,h,430000,16166,14.7
4,h,,16166,14.7
2,u,325000,16166,14.7
3,h,840000,5058,6.4
3,h,,5058,6.4
3,h,,5058,6.4
3,h,879000,5058,6.4
3,h,782000,5058,6.4
3,u,742000,2230,3.1
2,u,455000,2474,16.5
2,h,560000,2474,16.5
5,h,,7392,16.7
3,h,1062000,7392,16.7
3,h,1025000,7392,16.7
4,h,1280000,7392,16.7
5,h,1660000,7392,16.7
3,h,832000,6380,6.8
2,u,440000,6380,6.8
2,h,900000,6380,6.8
2,u,620000,4380,4.6
9,h,,4380,4.6
3,h,,4380,4.6
2,t,401000,2940,25.5
4,h,525000,5262,27.2
3,h,540000,5262,27.2
3,h,857000,1369,12.7
3,h,1300000,6543,6.3
3,h,,6543,6.3
2,t,740000,6543,6.3
3,h,1360000,6543,6.3
3,h,1455000,6543,6.3
2,u,515000,6543,6.3
2,u,750000,4019,3
4,h,1630000,1543,7.5
3,h,970000,3464,10.4
4,h,790000,3464,10.4
3,h,1025000,3464,10.4
4,h,,3464,10.4
4,h,,3280,3
3,h,1950000,3280,3
2,u,530000,2185,10.5
3,t,,2211,5.7
4,u,1160000,5301,11
3,h,925000,5301,11
3,h,850000,5301,11
3,h,718000,7630,15.5
5,h,800000,5132,9.4
3,h,,1281,12.8
2,h,595000,1281,12.8
4,t,,1281,12.8
3,h,1681000,4836,6.3
2,t,530000,6567,4.3
5,h,1320000,6567,4.3
4,t,805000,6567,4.3
2,h,1200000,2894,10.2
3,h,1183000,2894,10.2
3,t,,2894,10.2
4,t,1350000,2894,10.2
3,h,1000000,2824,21.5
3,h,830000,2824,21.5
3,h,815000,4502,9.5
3,h,727500,4502,9.5
4,h,,5682,7.9
5,h,4600000,5682,7.9
2,h,1710000,5682,7.9
4,h,1700000,5682,7.9
5,h,2475000,5682,7.9
3,t,1270000,7809,9.7
2,u,555500,7809,9.7
3,u,1451000,7809,9.7
4,h,1420000,7809,9.7
4,h,,7809,9.7
4,h,2640000,7809,9.7
4,h,,7809,9.7
4,h,,7809,9.7
5,t,950000,7809,9.7
4,h,1960000,7809,9.7
2,h,,7809,9.7
3,h,910000,5030,23.2
3,h,862000,5030,23.2
5,h,822000,5030,23.2
2,u,652000,5030,23.2
3,h,,3598,23.2
3,h,720000,3598,23.2
3,h,810000,790,8.8
5,h,,790,8.8
5,h,1740000,6795,11.4
3,t,1185000,6795,11.4
2,u,392000,6795,11.4
1,u,,10969,13.8
4,t,1389000,10969,13.8
3,h,1220000,10969,13.8
2,u,663000,10969,13.8
4,t,1320500,10969,13.8
4,t,1280000,10969,13.8
3,h,,10969,13.8
3,h,1100000,10969,13.8
3,h,,10969,13.8
4,h,1420000,10969,13.8
3,h,1182000,10969,13.8
4,h,1420000,10969,13.8
3,h,490000,17093,35.2
5,h,960000,17093,35.2
3,u,,2866,17.3
5,h,1758000,5713,13.4
5,h,2250000,5713,13.4
5,h,1570000,2867,13.4
4,h,1300000,2867,13.4
3,h,950000,4387,13.4
4,h,,4387,13.4
3,h,950000,4387,13.4
3,h,1050000,4387,13.4
3,h,629000,9704,25
2,u,,9704,25
2,u,,4605,10.9
2,u,669000,4605,10.9
3,h,850000,3589,8.6
3,t,600000,3589,8.6
3,h,825000,1390,16.1
3,h,,10579,10.5
4,h,5500000,10579,10.5
3,h,2350000,10579,10.5
3,h,1900000,10579,10.5
4,h,,6938,10.3
4,h,3100000,6938,10.3
4,h,,6938,10.3
3,h,1415000,6938,10.3
2,h,1262000,6938,10.3
3,h,1880000,6938,10.3
4,h,,6938,10.3
4,h,,6938,10.3
4,h,,6938,10.3
2,h,950000,6938,10.3
5,h,,4294,14
3,t,750000,962,6.4
2,u,757000,11918,5.2
4,h,1200000,11918,5.2
2,h,1011000,11918,5.2
3,h,1010000,11918,5.2
1,u,340000,11918,5.2
2,h,,11918,5.2
3,h,1150000,11918,5.2
2,h,970000,11918,5.2
2,t,978000,11918,5.2
2,h,970000,11918,5.2
4,h,1665000,11918,5.2
3,h,1255000,7082,5.2
3,t,700000,7082,5.2
4,h,,7082,5.2
2,u,340000,7082,5.2
3,h,1182000,4480,10.8
3,u,,4480,10.8
3,h,,10175,12.1
2,u,440000,10175,12.1
5,h,1470000,10175,12.1
4,h,1225000,10175,12.1
4,h,870000,10175,12.1
3,h,,10175,12.1
4,h,1607500,5678,10.4
2,u,758000,5678,10.4
3,h,679000,2674,14.8
3,h,1827000,8920,7.7
3,h,1855000,8920,7.7
2,u,,8920,7.7
4,t,,8920,7.7
3,h,1950000,8920,7.7
5,h,,8920,7.7
2,u,837000,3265,8.4
4,h,3825000,6786,1.6
2,u,567000,6786,1.6
4,h,1391000,3106,3.5
3,h,1580000,3106,3.5
2,u,,7822,10.1
2,u,711000,7822,10.1
3,h,1222000,7822,10.1
1,u,331000,7822,10.1
2,h,1100000,7822,10.1
3,u,743000,1989,31.2
4,h,1300000,5051,8.7
4,t,1675000,5051,8.7
3,h,1120000,3582,11.7
3,u,780000,3582,11.7
2,u,620000,3906,27
3,h,800000,9758,17.9
3,h,950000,9758,17.9
3,t,810000,9758,17.9
2,t,955000,9758,17.9
3,h,888000,9758,17.9
3,h,,9758,17.9
3,t,,3789,27.1
3,h,645000,3789,27.1
3,u,730000,2727,17.5
3,h,799000,2727,17.5
3,h,766000,2727,17.5
3,t,962000,5837,16.7
4,h,,4734,17.5
3,h,1300000,2954,3.6
4,h,1090000,11204,6.7
2,h,1010000,11204,6.7
3,h,,11204,6.7
2,h,710000,11204,6.7
3,h,946000,11204,6.7
3,t,795000,11204,6.7
2,u,587000,11204,6.7
3,h,905000,3445,6.7
4,h,965000,3445,6.7
3,h,1100000,3445,6.7
2,h,730000,3445,6.7
3,t,,3445,6.7
3,h,950000,3445,6.7
3,h,800000,3445,6.7
2,h,1079500,4553,2
3,h,550000,15510,20.6
3,h,,15510,20.6
3,h,,15510,20.6
3,h,479250,15510,20.6
2,t,380000,15510,20.6
4,h,630000,15510,20.6
5,h,688000,15510,20.6
3,h,590500,15510,20.6
7,h,,15510,20.6
3,h,567000,15510,20.6
4,h,716000,15510,20.6
4,h,640000,15510,20.6
3,h,480000,15510,20.6
3,h,517250,4939,34.7
3,h,1245000,1123,2.4
3,u,720000,11925,23
3,h,,11925,23
4,t,600000,11925,23
4,h,820000,11925,23
3,h,720000,11925,23
4,h,,11925,23
5,h,997000,11925,23
3,h,655200,11925,23
3,h,,2246,14
3,t,,10894,24.7
3,h,,10894,24.7
4,h,,8322,24.7
4,h,3680000,892,7.9
5,h,3080000,892,7.9
3,h,580000,6388,14.8
3,h,580000,2898,18
3,h,,2898,18
3,h,,2898,18
4,h,600000,2898,18
4,h,561000,2276,14.7
4,h,912000,2276,14.7
3,h,588000,4258,21.8
3,h,700000,4258,21.8
2,u,680000,3940,22.2
4,h,839000,3940,22.2
3,h,952000,3940,22.2
3,h,,9028,12.4
3,h,850000,9028,12.4
3,h,1150000,9028,12.4
4,h,1198000,10999,14.3
3,u,750000,10999,14.3
3,u,,10999,14.3
3,h,868000,10999,14.3
4,h,,10999,14.3
4,h,1420000,10999,14.3
4,h,740000,7254,25.9
4,h,525000,7254,25.9
3,h,470000,7254,25.9
3,h,558000,7254,25.9
6,h,,3040,1.3
3,u,930000,4898,7.2
4,h,,6990,18
1,u,411000,8989,7.2
4,h,,8989,7.2
2,u,,8989,7.2
3,u,,8989,7.2
2,u,,8989,7.2
2,u,675000,8989,7.2
3,u,1800000,8989,7.2
4,h,,8989,7.2
3,h,,8989,7.2
3,h,656000,8443,28.5
4,h,735000,10926,19.6
2,h,432000,10926,19.6
4,h,611000,10926,19.6
2,u,300000,10926,19.6
2,u,309000,10926,19.6
3,h,610000,10926,19.6
3,h,571550,10926,19.6
3,h,658000,10926,19.6
3,t,800000,9264,7.5
2,u,768000,9264,7.5
4,h,,9264,7.5
2,t,,9264,7.5
5,h,2200000,9264,7.5
2,u,480000,9264,7.5
2,u,695000,9264,7.5
2,u,365000,1308,8.2
2,u,512500,2970,5.7
4,h,1300000,2970,5.7
3,h,767500,5070,13.1
3,h,616000,5070,13.1
2,u,412000,5070,13.1
3,h,482000,5070,13.1
3,h,783000,5070,13.1
3,h,755000,10788,24.8
2,h,1930000,5825,2.1
2,h,950000,5825,2.1
1,u,640000,5825,2.1
2,u,655000,6244,3.6
3,h,1325000,6244,3.6
2,h,1380000,6244,3.6
2,u,650000,6244,3.6
2,t,785000,3593,3.4
3,u,517000,7570,5.1
6,h,1527000,7570,5.1
4,h,,7570,5.1
3,t,760000,7570,5.1
3,h,,4385,15.4
3,h,,17055,38
4,h,814250,17055,38
5,h,840000,17055,38
3,t,569000,17055,38
3,h,538000,17055,38
3,h,,17055,38
4,h,560000,17055,38
2,u,,17055,38
3,h,636000,17055,38
3,h,672500,17055,38
2,h,574000,17055,38
4,h,1036000,17055,38
3,h,1250000,17055,38
3,t,605000,17055,38
4,h,1150000,17055,38
3,h,1200000,7566,38
3,h,760000,7566,38
3,h,616000,3376,45.9
3,h,535000,3376,45.9
3,h,550000,3376,45.9
3,h,620000,3285,12.9
6,h,,3285,12.9
3,h,730000,3285,12.9
2,u,670000,10412,7.3
2,u,,10412,7.3
6,h,2245000,10412,7.3
4,h,1735000,10412,7.3
3,h,,10412,7.3
4,h,,15321,16.7
3,h,,15321,16.7
6,h,2350000,15321,16.7
4,h,,15321,16.7
3,t,765000,8870,11.2
2,t,530000,8870,11.2
2,h,637000,8870,11.2
2,h,628000,8870,11.2
2,h,1245000,8870,11.2
3,h,,8870,11.2
3,h,885000,8870,11.2
3,u,635000,8870,11.2
4,h,801000,8870,11.2
3,t,554000,8870,11.2
2,h,900000,8870,11.2
3,h,790000,1071,12.9
3,t,700000,1071,12.9
4,h,1260000,1071,12.9
3,h,1002000,8524,16.1
3,h,759000,8524,16.1
3,h,835000,8524,16.1
3,t,920000,8524,16.1
3,h,876000,8524,16.1
4,h,1215000,8524,16.1
3,h,760000,8524,16.1
3,h,838000,8524,16.1
3,t,635000,8524,16.1
4,h,750000,4864,20.4
3,h,671000,4864,20.4
6,h,1515000,4864,20.4
3,h,660000,4864,20.4
4,h,690000,4864,20.4
4,h,679000,4864,20.4
4,h,,4864,20.4
3,h,911000,2606,11.2
3,h,772500,2606,11.2
3,t,2440000,5454,13.8
2,u,850000,5454,13.8
3,h,1500000,5454,13.8
3,h,1006000,5454,13.8
3,t,1100000,5454,13.8
4,h,1330000,2356,13.8
3,t,1400000,11308,5.3
2,u,822500,11308,5.3
4,h,2055000,11308,5.3
2,u,660000,11308,5.3
2,u,525000,11308,5.3
1,u,640000,11308,5.3
2,u,658000,6482,6.2
2,u,985000,6482,6.2
2,u,590000,6482,6.2
3,h,1051000,3794,21.3
2,h,782500,2947,8.8
3,t,760000,2947,8.8
4,h,920000,2947,8.8
2,h,640000,2947,8.8
2,u,471000,2674,8.8
2,h,687000,2674,8.8
3,h,1430000,4794,16
2,u,590000,4794,16
4,h,,5556,18
4,h,666000,5556,18
6,h,830000,5556,18
5,h,,5556,18
5,h,700000,5556,18
4,h,855000,5556,18
4,h,1405000,5556,18
3,h,596000,13830,18.4
3,h,,13830,18.4
3,h,505000,13830,18.4
3,h,586000,13830,18.4
3,h,525000,13830,18.4
3,h,580000,13830,18.4
5,h,,13830,18.4
4,h,660000,13830,18.4
4,h,1095000,5549,7.8
3,u,1220000,5549,7.8
2,h,1395000,5549,7.8
4,h,,5549,7.8
3,h,1150000,5549,7.8
2,h,1432000,1554,7.8
2,h,,851,14
3,h,455000,851,14
5,h,,2339,14.5
3,h,670000,3656,15.5
3,h,635000,3656,15.5
4,h,685000,3656,15.5
6,h,1130000,5629,11.7
2,h,580000,5629,11.7
4,h,975000,5629,11.7
2,h,740000,5629,11.7
3,t,780000,5629,11.7
4,h,,570,15.5
5,h,550000,1119,10.4
2,u,520000,5263,3.4
2,h,,5263,3.4
3,t,,5263,3.4
3,h,1760000,10331,5.4
1,u,505000,10331,5.4
3,h,,10331,5.4
5,h,2300000,2671,7.3
3,h,1702000,2671,7.3
3,h,,2671,7.3
3,h,1150000,2671,7.3
3,h,715000,8459,25.2
3,h,770000,8459,25.2
2,t,,8459,25.2
3,h,,8459,25.2
2,h,830000,4654,26
4,h,665000,2878,14
5,h,675000,2878,14
4,h,,2878,14
3,u,702500,1414,12.1
3,h,1210000,1808,6.4
3,h,1250000,1808,6.4
4,h,439000,3553,31.7
3,h,381000,3553,31.7
3,h,,8279,16.3
3,h,707000,8279,16.3
3,h,640000,8279,16.3
3,h,700000,8279,16.3
4,h,600000,8279,16.3
3,h,665000,8279,16.3
4,h,570000,8743,41
3,h,510000,8743,41
3,h,,2004,15.5
4,t,1160000,1624,14.6
3,u,471000,4168,12.7
2,u,690000,4168,12.7
3,h,695000,4168,12.7
2,u,,3873,6.4
2,u,420000,3873,6.4
3,h,895000,3873,6.4
3,t,670000,3873,6.4
3,h,825000,3873,6.4
2,u,2100000,4675,5.9
4,h,3100000,4675,5.9
3,h,,8801,8.4
2,u,530000,8801,8.4
4,h,2830000,8801,8.4
1,u,112000,8801,8.4
2,h,1250000,4918,4.3
3,h,,4918,4.3
2,t,540000,4918,4.3
3,t,625000,4918,4.3
3,t,1350000,2397,11.4
4,h,1820000,2397,11.4
4,h,1730000,2397,11.4
3,h,,4704,17.4
1,u,,17496,0
2,u,750000,17496,0
2,u,,17496,0
2,u,1000000,17496,0
3,u,1825000,17496,0
3,h,,3600,31.7
3,h,400000,3600,31.7
2,u,290000,4718,29.8
3,h,361000,4718,29.8
3,h,518000,6065,31.7
3,h,400000,6065,31.7
2,h,680000,6162,20
3,t,920000,6162,20
6,h,1650000,6162,20
4,h,598000,5812,25.9
4,h,518000,5812,25.9
4,h,900000,5812,25.9
3,t,482500,5812,25.9
3,h,572500,5812,25.9
3,h,580058,5812,25.9
4,h,745500,5812,25.9
4,h,662000,5812,25.9
3,h,595000,5812,25.9
5,h,1500000,1158,20.6
4,h,,10529,17.9
3,h,700000,10529,17.9
3,h,637500,10529,17.9
4,h,751000,10529,17.9
3,h,699000,10529,17.9
2,u,485000,10529,17.9
3,u,410000,10529,17.9
3,h,551500,10529,17.9
3,h,,10529,17.9
4,h,700500,10529,17.9
3,h,622000,10529,17.9
4,h,740000,10529,17.9
3,h,1020000,6871,17.2
2,h,732500,6871,17.2
2,u,,6871,17.2
3,u,1075000,6871,17.2
3,h,1151000,6871,17.2
2,u,541500,2079,10.2
2,h,,2079,10.2
4,h,2105000,2079,10.2
4,h,,3891,16.2
3,h,880000,3891,16.2
3,h,907000,3891,16.2
2,h,,6232,6.2
2,u,715000,6232,6.2
3,h,1490000,6232,6.2
4,h,,8280,26.5
4,h,712000,8280,26.5
4,h,,8280,26.5
4,h,825000,8280,26.5
4,t,930000,3650,21.5
5,h,1856000,13366,14.2
4,t,,13366,14.2
3,h,1240000,13366,14.2
2,h,1240000,13366,14.2
3,h,1215000,13366,14.2
3,h,,13366,14.2
2,u,,13366,14.2
3,h,,13366,14.2
5,h,,13366,14.2
3,u,742500,13366,14.2
5,h,2700000,13366,14.2
6,h,,13366,14.2
3,u,850000,13366,14.2
3,h,867000,7113,18.8
4,h,,7113,18.8
3,h,825000,7113,18.8
5,h,,7113,18.8
2,u,801000,4442,10.1
3,h,1437000,4442,10.1
3,h,1590000,4442,10.1
4,h,,4442,10.1
3,h,1550000,4442,10.1
3,h,625000,849,48.1
4,t,1090000,5498,6.2
2,h,660000,5498,6.2
5,h,1180000,5498,6.2
4,h,1050000,2291,10.4
3,h,1025000,11806,22.7
2,t,530000,11806,22.7
3,h,1575000,11364,5.3
3,h,1585000,11364,5.3
4,h,1650000,11364,5.3
4,h,1420000,11364,5.3
4,h,,11364,5.3
2,h,1315000,11364,5.3
3,h,1120000,11364,5.3
2,u,675500,11364,5.3
2,h,1100000,11364,5.3
5,h,2525000,11364,5.3
3,h,1000000,4973,15.4
3,h,1102000,4973,15.4
2,t,580000,2651,11.2
2,h,,3224,12.3
4,h,1000000,3692,15.5
2,u,790000,3578,11.4
2,u,810000,3578,11.4
2,h,975000,5087,21.5
5,h,1160000,5087,21.5
3,h,1150000,5087,21.5
2,u,465000,5087,21.5
2,t,520000,7485,8.5
2,h,800000,7485,8.5
3,t,690000,7485,8.5
3,t,826000,7485,8.5
3,h,,7485,8.5
2,u,585000,7485,8.5
4,h,1015000,7485,8.5
3,h,464000,1490,23.8
3,h,670000,15542,14.7
4,h,650000,15542,14.7
4,h,,15542,14.7
4,h,,15542,14.7
4,h,690000,15542,14.7
2,u,797000,8648,3.5
3,t,1525000,8648,3.5
3,u,1362000,8648,3.5
3,u,,8648,3.5
3,h,,7717,4.6
3,u,765000,7717,4.6
1,u,383000,7717,4.6
2,u,690000,7717,4.6
2,u,680000,7717,4.6
2,u,612000,7717,4.6
3,h,2400000,7717,4.6
2,h,1312000,7717,4.6
2,u,,14577,8.4
3,h,1185000,14577,8.4
2,t,723000,14577,8.4
3,h,985000,14577,8.4
4,h,,14577,8.4
3,t,760000,14577,8.4
4,h,930000,14577,8.4
4,h,1950000,14577,8.4
4,h,800000,14577,8.4
5,h,1455000,14577,8.4
3,h,,14577,8.4
3,h,1575000,1008,3.5
4,h,900000,938,18
3,h,600000,21650,12
2,t,562000,21650,12
3,h,900000,21650,12
3,u,,21650,12
3,h,700500,21650,12
3,t,560000,21650,12
1,t,455000,21650,12
4,h,845000,21650,12
3,h,810000,21650,12
3,h,920000,21650,12
3,h,865000,21650,12
3,t,585000,21650,12
3,h,770000,21650,12
4,h,,21650,12
3,h,775000,21650,12
2,t,600000,21650,12
3,t,669000,21650,12
4,h,890000,21650,12
2,t,698000,21650,12
2,h,1000000,14949,2.4
2,u,550000,14949,2.4
3,h,1490000,14949,2.4
3,h,1182000,14949,2.4
3,h,1700000,14949,2.4
3,h,1710000,14949,2.4
2,h,1145000,14949,2.4
3,h,1000000,14949,2.4
1,u,530000,14949,2.4
3,t,,14949,2.4
4,h,765000,1475,47.4
4,h,1246000,7785,19.9
3,h,805000,4407,21.3
2,u,,4407,21.3
2,h,1380000,821,7.2
3,u,,3540,8.9
3,h,,3540,8.9
3,u,,3540,8.9
5,h,956000,11667,23.5
4,h,,11667,23.5
4,h,,5833,20.6
4,h,630000,5833,20.6
4,h,,4497,15.2
3,t,1017500,4497,15.2
2,u,720000,4497,15.2
3,h,850000,4497,15.2
4,h,,4497,15.2
3,h,635000,8077,35.4
3,h,1410000,852,11
2,u,435000,2417,5.1
3,u,810000,5943,1.9
4,h,676000,7969,20.5
3,h,500000,7969,20.5
4,h,711000,7969,20.5
3,h,616000,7969,20.5
4,h,697000,7969,20.5
2,h,412500,7969,20.5
1,u,,14887,2.7
3,t,1500000,14887,2.7
2,u,,14887,2.7
2,t,981000,14887,2.7
3,u,770000,14887,2.7
2,u,1300000,14887,2.7
1,u,347500,14887,2.7
2,u,,14887,2.7
1,u,,8400,0.7
4,h,1060000,1223,6.2
3,t,505000,14042,14
3,u,,14042,14
3,h,650000,14042,14
5,h,,915,16.1
2,u,500000,13240,5
1,u,270000,13240,5
3,h,1310000,13240,5
2,u,,13240,5
2,u,850000,3284,8.2
3,u,900000,3284,8.2
3,t,496000,14092,31.7
3,h,499500,14092,31.7
3,h,460000,14092,31.7
4,h,450000,14092,31.7
3,h,516500,14092,31.7
4,h,580000,14092,31.7
2,u,400000,14092,31.7
4,h,590000,14092,31.7
3,h,,14092,31.7
4,h,1155500,3755,10.5
3,h,697000,4217,10.5
4,h,690000,4217,10.5
3,h,690000,4217,10.5
5,h,990000,6763,10.5
3,h,555000,6763,10.5
4,h,753000,6763,10.5
3,h,680000,6763,10.5
3,h,550000,6763,10.5
4,h,560000,6763,10.5
4,h,685000,6763,10.5
2,t,950000,5457,10.2
2,t,950000,5457,10.2
2,u,395000,3640,18
2,u,400000,3640,18
6,h,700000,3640,18
3,h,601000,3640,18
3,h,495000,3640,18
3,u,405000,10160,18.4
4,h,527500,10160,18.4
3,u,420000,10160,18.4
4,h,830000,4242,18
4,h,660000,4242,18
4,h,720000,5336,15.5
4,h,,5336,15.5
4,h,770000,5336,15.5
3,h,900000,5420,12.4
5,h,1330000,5420,12.4
3,h,,7955,15.3
3,h,860000,7955,15.3
2,u,261500,7955,15.3
3,h,625000,7955,15.3
3,h,925000,7955,15.3
4,h,,7955,15.3
2,u,500000,8870,7
4,h,1965000,8870,7
2,u,,8870,7
3,h,920000,8870,7
3,t,950500,8870,7
3,h,1455000,8870,7
5,h,4515000,7217,4.1
3,t,1310000,7217,4.1
3,u,1550000,7217,4.1
2,u,,7217,4.1
2,u,470000,3296,12.9
3,h,732000,3296,12.9
4,h,780000,3296,12.9
4,u,841000,4181,17.2
4,h,,4280,17.2
4,h,1140000,2698,8.9
4,h,900500,2698,8.9
5,h,600000,3988,44.2
3,h,390000,3988,44.2
4,h,590000,3988,44.2
4,h,975000,5424,14.7
4,h,1188888,5424,14.7
5,h,1500000,7082,14.7
5,h,1075000,7082,14.7
5,h,,7082,14.7
3,h,,1442,14.5
4,h,760000,1442,14.5
4,h,,1442,14.5
3,h,700000,1442,14.5
4,h,835000,642,23.6
4,h,691000,16166,14.7
3,h,,16166,14.7
3,h,420000,16166,14.7
2,h,566000,16166,14.7
4,h,552000,16166,14.7
2,u,341000,16166,14.7
3,h,501000,16166,14.7
2,h,775000,5058,6.4
2,h,790000,5058,6.4
2,h,1300000,5058,6.4
4,h,1700000,7392,16.7
3,h,1100000,7392,16.7
4,h,785000,1999,17.6
2,h,1115000,6380,6.8
2,u,570000,6380,6.8
3,h,870000,6380,6.8
3,h,2400000,6380,6.8
4,h,,6380,6.8
2,h,1000000,4380,4.6
3,h,640000,2940,25.5
4,h,520600,2940,25.5
3,h,,1328,25.2
3,h,410000,5262,27.2
3,h,400000,5262,27.2
5,h,,5262,27.2
3,h,416000,5262,27.2
3,h,,5262,27.2
3,t,745000,1369,12.7
